Results.index,results_id,Counter,Item.number,Polarity,ScaleType,Sample,Adverb,Subject,value,responseTime,Planet,Degree,Rank,ComputedRank,p0,p1,a,b,Class,Adj,ScaleType2,minDeg,maxDeg
59,418707,110,72,Neg,MinMax1,10,extremelyAdj,Subject110,69,234,Sibiphus,0.2701,10,10,0.25,0.15,0.74,0.99,A,4,MinMax,0,1
59,418707,110,74,Neg,MinMax1,12,extremelyAdj,Subject110,85,233,Phagus DBHJ,0.0223,6,6,0.25,0.15,0.74,0.99,A,4,MinMax,0,1
59,418707,110,67,Neg,MinMax1,5,extremelyAdj,Subject110,58,398,Milastea,1,18,19,0.25,0.15,0.74,0.99,A,4,MinMax,0,1
59,418707,110,77,Neg,MinMax1,15,extremelyAdj,Subject110,82,431,Alpha Nivis 3,0.1292,8,8,0.25,0.15,0.74,0.99,A,4,MinMax,0,1
59,418707,110,81,Neg,MinMax1,19,extremelyAdj,Subject110,90,279,Alpha Ovis 1,0.8103,16,16,0.25,0.15,0.74,0.99,A,4,MinMax,0,1
59,418707,110,79,Neg,MinMax1,17,extremelyAdj,Subject110,67,497,Beta Octopodis 1,0,4,3,0.25,0.15,0.74,0.99,A,4,MinMax,0,1
59,418707,110,64,Neg,MinMax1,2,extremelyAdj,Subject110,64,545,Uzil,0.4337,12,12,0.25,0.15,0.74,0.99,A,4,MinMax,0,1
59,418707,110,11,Neg,Relative1,9,veryAdj,Subject110,68,392,Anvone,0.4473,16,16,0,0,16.99,26.03,B,1,Relative,0.2749,0.5209
59,418707,110,9,Neg,Relative1,7,veryAdj,Subject110,81,378,Core I9U,0.4068,12,12,0,0,16.99,26.03,B,1,Relative,0.2749,0.5209
59,418707,110,3,Neg,Relative1,1,veryAdj,Subject110,85,450,Stugvath,0.299,2,2,0,0,16.99,26.03,B,1,Relative,0.2749,0.5209
59,418707,110,6,Neg,Relative1,4,veryAdj,Subject110,62,321,Azinides,0.4258,14,14,0,0,16.99,26.03,B,1,Relative,0.2749,0.5209
59,418707,110,13,Neg,Relative1,11,veryAdj,Subject110,47,329,Ocreilea,0.3708,8,8,0,0,16.99,26.03,B,1,Relative,0.2749,0.5209
59,418707,110,19,Neg,Relative1,17,veryAdj,Subject110,23,329,Beta Octopodis 4,0.3292,4,4,0,0,16.99,26.03,B,1,Relative,0.2749,0.5209
59,418707,110,2,Neg,Relative1,0,veryAdj,Subject110,43,385,Eello,0.5209,20,20,0,0,16.99,26.03,B,1,Relative,0.2749,0.5209
59,418707,110,4,Neg,Relative1,2,veryAdj,Subject110,67,1281,Fankroth,0.3888,10,10,0,0,16.99,26.03,B,1,Relative,0.2749,0.5209
59,418707,110,8,Neg,Relative1,6,veryAdj,Subject110,81,535,Cronoe SDRW,0.4746,18,18,0,0,16.99,26.03,B,1,Relative,0.2749,0.5209
59,418707,110,5,Neg,Relative1,3,veryAdj,Subject110,87,498,Istieds,0.3515,6,6,0,0,16.99,26.03,B,1,Relative,0.2749,0.5209
59,418707,110,59,Aff,Max1,17,absolutelyAdj,Subject110,74,503,Gamma Octopodis 4,0.9257,9,9,0,0.5,1.95,0.99,D,3,Max,0.3014,1
59,418707,110,53,Aff,Max1,11,absolutelyAdj,Subject110,53,473,Ogawa,1,13,15.5,0,0.5,1.95,0.99,D,3,Max,0.3014,1
59,418707,110,43,Aff,Max1,1,absolutelyAdj,Subject110,45,409,Shihaen,1,15,15.5,0,0.5,1.95,0.99,D,3,Max,0.3014,1
59,418707,110,54,Aff,Max1,12,absolutelyAdj,Subject110,64,337,Aolia,0.5288,3,3,0,0.5,1.95,0.99,D,3,Max,0.3014,1
59,418707,110,61,Aff,Max1,19,absolutelyAdj,Subject110,73,401,Beta Ovis 5,0.8149,7,7,0,0.5,1.95,0.99,D,3,Max,0.3014,1
59,418707,110,44,Aff,Max1,2,absolutelyAdj,Subject110,79,505,Stogzak,1,19,15.5,0,0.5,1.95,0.99,D,3,Max,0.3014,1
59,418707,110,56,Aff,Max1,14,absolutelyAdj,Subject110,93,448,Alpha Nivis 2,0.3014,1,1,0,0.5,1.95,0.99,D,3,Max,0.3014,1
59,418707,110,52,Aff,Max1,10,absolutelyAdj,Subject110,63,402,Viuq 5v,1,11,15.5,0,0.5,1.95,0.99,D,3,Max,0.3014,1
59,418707,110,47,Aff,Max1,5,absolutelyAdj,Subject110,42,409,Chalea,0.6865,5,5,0,0.5,1.95,0.99,D,3,Max,0.3014,1
59,418707,110,57,Aff,Max1,15,absolutelyAdj,Subject110,22,305,Beta Arboris 4,1,17,15.5,0,0.5,1.95,0.99,D,3,Max,0.3014,1
59,418707,110,112,Neg,Min2,10,Adj,Subject110,50,386,Dimavis,0,6,6,0.55,0,1.02,6.92,B,6,Min,0,0.2804
59,418707,110,114,Neg,Min2,12,Adj,Subject110,66,239,Tholla D0,0.0902,16,16,0.55,0,1.02,6.92,B,6,Min,0,0.2804
59,418707,110,119,Neg,Min2,17,Adj,Subject110,82,211,Beta Octopodis 4,0,8,6,0.55,0,1.02,6.92,B,6,Min,0,0.2804
59,418707,110,111,Neg,Min2,9,Adj,Subject110,88,263,Anvone,0.2804,20,20,0.55,0,1.02,6.92,B,6,Min,0,0.2804
59,418707,110,120,Neg,Min2,18,Adj,Subject110,76,489,Delta Anatis 2,0.1557,18,18,0.55,0,1.02,6.92,B,6,Min,0,0.2804
59,418707,110,118,Neg,Min2,16,Adj,Subject110,65,248,Delta Arboris 2,0,2,6,0.55,0,1.02,6.92,B,6,Min,0,0.2804
59,418707,110,116,Neg,Min2,14,Adj,Subject110,46,410,Cara 80,0.044,14,14,0.55,0,1.02,6.92,B,6,Min,0,0.2804
59,418707,110,103,Neg,Min2,1,Adj,Subject110,37,329,Stugvath,0,10,6,0.55,0,1.02,6.92,B,6,Min,0,0.2804
59,418707,110,108,Neg,Min2,6,Adj,Subject110,55,361,Cronoe SDRW,0.0075,12,12,0.55,0,1.02,6.92,B,6,Min,0,0.2804
59,418707,110,107,Neg,Min2,5,Adj,Subject110,66,218,Dagua 98,0,4,6,0.55,0,1.02,6.92,B,6,Min,0,0.2804
59,418707,110,146,Neg,MinMax2,4,Adj,Subject110,39,441,Hobbuna,1,20,18,0.15,0.25,1.41,2.56,D,0,MinMax,0,1
59,418707,110,142,Neg,MinMax2,0,Adj,Subject110,13,217,Zegnir,0.1661,6,6,0.15,0.25,1.41,2.56,D,0,MinMax,0,1
59,418707,110,155,Neg,MinMax2,13,Adj,Subject110,0,218,Hiphides,0.0657,4,4,0.15,0.25,1.41,2.56,D,0,MinMax,0,1
59,418707,110,153,Neg,MinMax2,11,Adj,Subject110,46,361,Ogawa,0,2,2,0.15,0.25,1.41,2.56,D,0,MinMax,0,1
59,418707,110,157,Neg,MinMax2,15,Adj,Subject110,70,195,Beta Arboris 4,0.4683,12,12,0.15,0.25,1.41,2.56,D,0,MinMax,0,1
59,418707,110,154,Neg,MinMax2,12,Adj,Subject110,71,207,Aolia,0.3567,10,10,0.15,0.25,1.41,2.56,D,0,MinMax,0,1
59,418707,110,151,Neg,MinMax2,9,Adj,Subject110,86,193,Ipra,0.2591,8,8,0.15,0.25,1.41,2.56,D,0,MinMax,0,1
59,418707,110,150,Neg,MinMax2,8,Adj,Subject110,93,204,Enrephus,0.6154,14,14,0.15,0.25,1.41,2.56,D,0,MinMax,0,1
59,418707,110,143,Neg,MinMax2,1,Adj,Subject110,81,404,Shihaen,1,16,18,0.15,0.25,1.41,2.56,D,0,MinMax,0,1
59,418707,110,144,Neg,MinMax2,2,Adj,Subject110,70,194,Stogzak,1,18,18,0.15,0.25,1.41,2.56,D,0,MinMax,0,1
60,418708,27,16,Aff,Relative2,14,Adj,Subject27,100,9855,Moitune,0.7241,16,16,0,0,6.12,3.91,A,2,Relative,0.3519,0.8412
60,418708,27,2,Aff,Relative2,0,Adj,Subject27,100,2843,Scravvix,0.6083,10,10,0,0,6.12,3.91,A,2,Relative,0.3519,0.8412
60,418708,27,12,Aff,Relative2,10,Adj,Subject27,0,5908,Sibiphus,0.4072,2,2,0,0,6.12,3.91,A,2,Relative,0.3519,0.8412
60,418708,27,10,Aff,Relative2,8,Adj,Subject27,97,4204,Kuthides,0.8412,20,20,0,0,6.12,3.91,A,2,Relative,0.3519,0.8412
60,418708,27,6,Aff,Relative2,4,Adj,Subject27,48,7669,Gevaestea,0.4765,4,4,0,0,6.12,3.91,A,2,Relative,0.3519,0.8412
60,418708,27,20,Aff,Relative2,18,Adj,Subject27,48,5608,Beta Anatis 1,0.5695,8,8,0,0,6.12,3.91,A,2,Relative,0.3519,0.8412
60,418708,27,13,Aff,Relative2,11,Adj,Subject27,78,8219,Edreorus,0.6458,12,12,0,0,6.12,3.91,A,2,Relative,0.3519,0.8412
60,418708,27,9,Aff,Relative2,7,Adj,Subject27,52,6533,Xuagantu,0.5269,6,6,0,0,6.12,3.91,A,2,Relative,0.3519,0.8412
60,418708,27,8,Aff,Relative2,6,Adj,Subject27,81,3856,Chogeshan,0.6836,14,14,0,0,6.12,3.91,A,2,Relative,0.3519,0.8412
60,418708,27,19,Aff,Relative2,17,Adj,Subject27,81,3117,Beta Octopodis 1,0.7716,18,18,0,0,6.12,3.91,A,2,Relative,0.3519,0.8412
60,418708,27,105,Aff,Min2,3,Adj,Subject27,24,10906,Istieds,0.0226,14,14,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,102,Aff,Min2,0,Adj,Subject27,0,2119,Eello,0,12,7,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,116,Aff,Min2,14,Adj,Subject27,0,3006,Cara 80,0,8,7,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,103,Aff,Min2,1,Adj,Subject27,0,10135,Stugvath,0,6,7,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,107,Aff,Min2,5,Adj,Subject27,55,7322,Dagua 98,0.1034,16,16,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,117,Aff,Min2,15,Adj,Subject27,62,5369,Beta Nivis 1,0.1934,18,18,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,110,Aff,Min2,8,Adj,Subject27,0,1866,Vondara,0,10,7,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,112,Aff,Min2,10,Adj,Subject27,0,1474,Dimavis,0,4,7,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,108,Aff,Min2,6,Adj,Subject27,100,3576,Cronoe SDRW,0.3432,20,20,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,118,Aff,Min2,16,Adj,Subject27,0,2541,Delta Arboris 2,0,2,7,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,160,Neg,MinMax2,18,quiteAdj,Subject27,100,9193,Nu Anatis 2,0,3,2.5,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,157,Neg,MinMax2,15,quiteAdj,Subject27,14,7958,Beta Arboris 4,0.5855,13,13,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,148,Neg,MinMax2,6,quiteAdj,Subject27,0,3918,Ungeron,1,19,18,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,156,Neg,MinMax2,14,quiteAdj,Subject27,74,6743,Alpha Nivis 2,0.2971,9,9,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,158,Neg,MinMax2,16,quiteAdj,Subject27,74,2652,Alpha Octopodis 2,0.1751,7,7,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,153,Neg,MinMax2,11,quiteAdj,Subject27,58,5187,Ogawa,0.43,11,11,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,144,Neg,MinMax2,2,quiteAdj,Subject27,0,3116,Stogzak,1,17,18,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,142,Neg,MinMax2,0,quiteAdj,Subject27,100,4438,Zegnir,0,1,2.5,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,143,Neg,MinMax2,1,quiteAdj,Subject27,21,4293,Shihaen,0.8028,15,15,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,151,Neg,MinMax2,9,quiteAdj,Subject27,100,3446,Ipra,0.0551,5,5,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,126,Neg,Max2,4,veryAdj,Subject27,1,6914,Ulnion,0.8175,11,11,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,133,Neg,Max2,11,veryAdj,Subject27,55,6145,Salrorix,0.5959,5,5,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,140,Neg,Max2,18,veryAdj,Subject27,0,5087,Nu Anatis 1,1,17,17,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,134,Neg,Max2,12,veryAdj,Subject27,97,4248,Cigiri,0.3635,1,1,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,128,Neg,Max2,6,veryAdj,Subject27,0,3570,Chypso 652,1,19,17,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,132,Neg,Max2,10,veryAdj,Subject27,0,4178,Zomia P,0.6721,7,7,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,123,Neg,Max2,1,veryAdj,Subject27,0,1660,Zolirs,0.9142,13,13,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,138,Neg,Max2,16,veryAdj,Subject27,0,1656,Alpha Octopodis 1,1,15,17,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,129,Neg,Max2,7,veryAdj,Subject27,0,2271,Uzade,0.7434,9,9,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,131,Neg,Max2,9,veryAdj,Subject27,31,2297,Mounov,0.5045,3,3,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,59,Aff,Relative1,17,absolutelyAdj,Subject27,63,29037,Gamma Octopodis 3,0.2038,2,2,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,61,Aff,Relative1,19,absolutelyAdj,Subject27,72,4269,Beta Ovis 4,0.2297,4,4,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,58,Aff,Relative1,16,absolutelyAdj,Subject27,98,7464,Alpha Octopodis 1,0.3369,16,16,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,60,Aff,Relative1,18,absolutelyAdj,Subject27,98,2412,Nu Anatis 1,0.3168,14,14,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,47,Aff,Relative1,5,absolutelyAdj,Subject27,55,3947,Serth 0I96,0.2665,8,8,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,42,Aff,Relative1,0,absolutelyAdj,Subject27,65,2398,Zorkrax,0.3629,18,18,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,46,Aff,Relative1,4,absolutelyAdj,Subject27,77,1680,Ulnion,0.4079,20,20,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,48,Aff,Relative1,6,absolutelyAdj,Subject27,60,1776,Chypso 652,0.2992,12,12,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,44,Aff,Relative1,2,absolutelyAdj,Subject27,65,1779,Karath,0.2828,10,10,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,57,Aff,Relative1,15,absolutelyAdj,Subject27,65,1990,Beta Arboris 3,0.2493,6,6,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,26,Neg,Min1,4,extremelyAdj,Subject27,100,6429,Hobbuna,0,1,4.5,0.4,0,0.71,3.59,D,7,Min,0,0.4366
60,418708,27,29,Neg,Min1,7,extremelyAdj,Subject27,100,2499,Brilia 6135,0.0287,11,11,0.4,0,0.71,3.59,D,7,Min,0,0.4366
60,418708,27,24,Neg,Min1,2,extremelyAdj,Subject27,93,4492,Stogzak,0.0681,13,13,0.4,0,0.71,3.59,D,7,Min,0,0.4366
60,418708,27,22,Neg,Min1,0,extremelyAdj,Subject27,64,3246,Zegnir,0.1232,15,15,0.4,0,0.71,3.59,D,7,Min,0,0.4366
60,418708,27,38,Neg,Min1,16,extremelyAdj,Subject27,100,2510,Alpha Octopodis 2,0,3,4.5,0.4,0,0.71,3.59,D,7,Min,0,0.4366
60,418708,27,32,Neg,Min1,10,extremelyAdj,Subject27,54,3926,Viuq 5v,0.2014,17,17,0.4,0,0.71,3.59,D,7,Min,0,0.4366
60,418708,27,34,Neg,Min1,12,extremelyAdj,Subject27,100,2203,Aolia,0.0035,9,9,0.4,0,0.71,3.59,D,7,Min,0,0.4366
60,418708,27,23,Neg,Min1,1,extremelyAdj,Subject27,100,1405,Shihaen,0,7,4.5,0.4,0,0.71,3.59,D,7,Min,0,0.4366
60,418708,27,39,Neg,Min1,17,extremelyAdj,Subject27,0,5156,Gamma Octopodis 4,0.3267,19,19,0.4,0,0.71,3.59,D,7,Min,0,0.4366
60,418708,27,28,Neg,Min1,6,extremelyAdj,Subject27,100,3135,Ungeron,0,5,4.5,0.4,0,0.71,3.59,D,7,Min,0,0.4366
60,418708,27,80,Aff,MinMax1,18,Adj,Subject27,44,8968,Delta Anatis 2,0.569,10,10,0.15,0.25,0.95,0.89,B,1,MinMax,0,1
60,418708,27,72,Aff,MinMax1,10,Adj,Subject27,0,2539,Dimavis,0.0657,4,4,0.15,0.25,0.95,0.89,B,1,MinMax,0,1
60,418708,27,74,Aff,MinMax1,12,Adj,Subject27,0,4526,Tholla D0,0.2322,6,6,0.15,0.25,0.95,0.89,B,1,MinMax,0,1
60,418708,27,69,Aff,MinMax1,7,Adj,Subject27,98,3134,Core I9U,0.8856,14,14,0.15,0.25,0.95,0.89,B,1,MinMax,0,1
60,418708,27,75,Aff,MinMax1,13,Adj,Subject27,0,1891,Tholla D1,0,2,2,0.15,0.25,0.95,0.89,B,1,MinMax,0,1
60,418708,27,71,Aff,MinMax1,9,Adj,Subject27,100,3372,Anvone,1,18,18,0.15,0.25,0.95,0.89,B,1,MinMax,0,1
60,418708,27,70,Aff,MinMax1,8,Adj,Subject27,100,2189,Vondara,1,20,18,0.15,0.25,0.95,0.89,B,1,MinMax,0,1
60,418708,27,73,Aff,MinMax1,11,Adj,Subject27,90,2825,Ocreilea,0.7318,12,12,0.15,0.25,0.95,0.89,B,1,MinMax,0,1
60,418708,27,65,Aff,MinMax1,3,Adj,Subject27,45,5291,Istieds,0.4014,8,8,0.15,0.25,0.95,0.89,B,1,MinMax,0,1
60,418708,27,62,Aff,MinMax1,0,Adj,Subject27,100,2295,Eello,1,16,18,0.15,0.25,0.95,0.89,B,1,MinMax,0,1
60,418708,27,136,Aff,Max2,14,veryAdj,Subject27,100,4178,Alpha Nivis 1,1,18,17,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,130,Aff,Max2,8,veryAdj,Subject27,87,3384,Bogophus,0.6351,6,6,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,139,Aff,Max2,17,veryAdj,Subject27,70,2601,Gamma Octopodis 3,0.5531,4,4,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,122,Aff,Max2,0,veryAdj,Subject27,100,2220,Zorkrax,1,20,17,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,141,Aff,Max2,19,veryAdj,Subject27,100,1087,Beta Ovis 4,1,16,17,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,125,Aff,Max2,3,veryAdj,Subject27,100,2785,Ghatek,1,14,17,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,127,Aff,Max2,5,veryAdj,Subject27,100,2233,Serth 0I96,0.86,12,12,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,135,Aff,Max2,13,veryAdj,Subject27,100,2597,Dreron,0.7795,10,10,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,124,Aff,Max2,2,veryAdj,Subject27,52,2053,Karath,0.4454,2,2,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,137,Aff,Max2,15,veryAdj,Subject27,96,3611,Beta Arboris 3,0.7079,8,8,0,0.35,3.95,2.14,C,4,Max,0.3635,1
60,418708,27,51,Neg,Relative1,9,absolutelyAdj,Subject27,98,12257,Mounov,0.2181,3,3,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,56,Neg,Relative1,14,absolutelyAdj,Subject27,99,3152,Alpha Nivis 1,0.24,5,5,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,55,Neg,Relative1,13,absolutelyAdj,Subject27,99,1817,Dreron,0.2581,7,7,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,43,Neg,Relative1,1,absolutelyAdj,Subject27,99,4264,Zolirs,0.3264,15,15,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,49,Neg,Relative1,7,absolutelyAdj,Subject27,100,3002,Uzade,0.2746,9,9,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,52,Neg,Relative1,10,absolutelyAdj,Subject27,100,2595,Zomia P,0.2909,11,11,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,54,Neg,Relative1,12,absolutelyAdj,Subject27,100,1219,Cigiri,0.1834,1,1,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,45,Neg,Relative1,3,absolutelyAdj,Subject27,77,4816,Ghatek,0.3488,17,17,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,50,Neg,Relative1,8,absolutelyAdj,Subject27,0,4258,Bogophus,0.3809,19,19,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,53,Neg,Relative1,11,absolutelyAdj,Subject27,30,3034,Salrorix,0.3078,13,13,0,0,12.87,31.51,C,6,Relative,0.1834,0.4079
60,418708,27,115,Neg,Min2,13,Adj,Subject27,100,7416,Tholla D1,0,3,7,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,109,Neg,Min2,7,Adj,Subject27,74,6203,Core I9U,0.1453,17,17,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,121,Neg,Min2,19,Adj,Subject27,67,4414,Alpha Ovis 2,0.2538,19,19,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,106,Neg,Min2,4,Adj,Subject27,100,3200,Azinides,0.0643,15,15,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,114,Neg,Min2,12,Adj,Subject27,100,1454,Tholla D0,0,7,7,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,113,Neg,Min2,11,Adj,Subject27,100,1156,Ocreilea,0,11,7,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,119,Neg,Min2,17,Adj,Subject27,100,1475,Beta Octopodis 4,0,9,7,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,111,Neg,Min2,9,Adj,Subject27,100,2341,Anvone,0,13,7,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,120,Neg,Min2,18,Adj,Subject27,100,2326,Delta Anatis 2,0,1,7,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,104,Neg,Min2,2,Adj,Subject27,100,1674,Fankroth,0,5,7,0.65,0,1.41,6.08,B,3,Min,0,0.3432
60,418708,27,152,Aff,MinMax2,10,quiteAdj,Subject27,0,10087,Viuq 5v,0.2352,8,8,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,146,Aff,MinMax2,4,quiteAdj,Subject27,0,2222,Hobbuna,0.1157,6,6,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,154,Aff,MinMax2,12,quiteAdj,Subject27,62,5125,Aolia,0.5037,12,12,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,155,Aff,MinMax2,13,quiteAdj,Subject27,100,1645,Hiphides,1,20,18,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,150,Aff,MinMax2,8,quiteAdj,Subject27,54,2789,Enrephus,0.3616,10,10,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,159,Aff,MinMax2,17,quiteAdj,Subject27,100,2289,Gamma Octopodis 4,1,18,18,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,147,Aff,MinMax2,5,quiteAdj,Subject27,88,4350,Chalea,0.6804,14,14,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,149,Aff,MinMax2,7,quiteAdj,Subject27,100,1497,Brilia 6135,1,16,18,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,145,Aff,MinMax2,3,quiteAdj,Subject27,0,2485,Virtokh,0,4,2.5,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,161,Aff,MinMax2,19,quiteAdj,Subject27,0,1061,Beta Ovis 5,0,2,2.5,0.2,0.25,1.13,1.78,D,5,MinMax,0,1
60,418708,27,82,Neg,Max1,0,aBitAdjAtAll,Subject27,0,6761,Scravvix,1,17,13.5,0,0.7,4.62,0.87,A,0,Max,0.6989,1
60,418708,27,94,Neg,Max1,12,aBitAdjAtAll,Subject27,0,1621,Phagus DBHJ,1,19,13.5,0,0.7,4.62,0.87,A,0,Max,0.6989,1
60,418708,27,101,Neg,Max1,19,aBitAdjAtAll,Subject27,0,5775,Alpha Ovis 1,1,15,13.5,0,0.7,4.62,0.87,A,0,Max,0.6989,1
60,418708,27,87,Neg,Max1,5,aBitAdjAtAll,Subject27,0,2248,Milastea,0.9638,5,5,0,0.7,4.62,0.87,A,0,Max,0.6989,1
60,418708,27,91,Neg,Max1,9,aBitAdjAtAll,Subject27,0,1584,Ophyria,0.8744,3,3,0,0.7,4.62,0.87,A,0,Max,0.6989,1
60,418708,27,100,Neg,Max1,18,aBitAdjAtAll,Subject27,0,1861,Beta Anatis 1,1,11,13.5,0,0.7,4.62,0.87,A,0,Max,0.6989,1
60,418708,27,98,Neg,Max1,16,aBitAdjAtAll,Subject27,0,1879,Delta Arboris 1,1,13,13.5,0,0.7,4.62,0.87,A,0,Max,0.6989,1
60,418708,27,85,Neg,Max1,3,aBitAdjAtAll,Subject27,0,670,Scinkel,1,9,13.5,0,0.7,4.62,0.87,A,0,Max,0.6989,1
60,418708,27,92,Neg,Max1,10,aBitAdjAtAll,Subject27,0,886,Sibiphus,1,7,13.5,0,0.7,4.62,0.87,A,0,Max,0.6989,1
60,418708,27,93,Neg,Max1,11,aBitAdjAtAll,Subject27,0,1210,Edreorus,0.6989,1,1,0,0.7,4.62,0.87,A,0,Max,0.6989,1
60,418708,27,17,Neg,Relative2,15,Adj,Subject27,0,10298,Alpha Nivis 3,0.8013,19,19,0,0,6.12,3.91,A,2,Relative,0.3519,0.8412
60,418708,27,14,Neg,Relative2,12,Adj,Subject27,19,4380,Phagus DBHJ,0.6645,13,13,0,0,6.12,3.91,A,2,Relative,0.3519,0.8412
60,418708,27,21,Neg,Relative2,19,Adj,Subject27,14,3187,Alpha Ovis 1,0.7034,15,15,0,0,6.12,3.91,A,2,Relative,0.3519,0.8412
60,418708,27,5,Neg,Relative2,3,Adj,Subject27,67,5290,Scinkel,0.4456,3,3,0,0,6.12,3.91,A,2,Relative,0.3519,0.8412
60,418708,27,15,Neg,Relative2,13,Adj,Subject27,60,3860,Iabos,0.5892,9,9,0,0,6.12,3.91,A,2,Relative,0.3519,0.8412
60,418708,27,4,Neg,Relative2,2,Adj,Subject27,32,4983,Uzil,0.6271,11,11,0,0,6.12,3.91,A,2,Relative,0.3519,0.8412
